time,open,high,low,close,tick_vol,spread,real_vol,body,range,upper_wick,lower_wick,direction,hlc3,body_pct
2025-12-08 09:31:00+00:00,4214.1,4215.3,4214.1,4215.24,91,16,0,1.139999999999418,1.199999999999818,0.0600000000004001,0.0,1,4214.88,0.9499999999204922
2025-12-08 09:32:00+00:00,4215.22,4215.61,4215.1,4215.43,56,14,0,0.2100000000000363,0.5099999999993088,0.1799999999993815,0.1199999999998908,1,4215.38,0.4117647058022441
2025-12-08 09:33:00+00:00,4215.43,4216.07,4215.31,4215.81,100,14,0,0.3800000000001091,0.7599999999993088,0.2599999999993088,0.1199999999998908,1,4215.7300000000005,0.4999999999348088
2025-12-08 09:34:00+00:00,4215.78,4216.26,4215.39,4216.01,111,14,0,0.2300000000004729,0.8699999999998909,0.25,0.3899999999994179,1,4215.886666666667,0.2643678160621437
2025-12-08 09:35:00+00:00,4216.01,4216.2,4215.26,4215.37,80,14,0,0.6400000000003274,0.9399999999995998,0.1899999999995998,0.1099999999996725,-1,4215.61,0.6808510637579944
2025-12-08 09:36:00+00:00,4215.37,4215.46,4214.7,4214.76,91,14,0,0.6099999999996726,0.7600000000002183,0.0900000000001455,0.0600000000004001,-1,4214.973333333333,0.8026315788410977
2025-12-08 09:37:00+00:00,4214.74,4215.14,4214.49,4214.52,90,16,0,0.2199999999993451,0.6500000000005457,0.4000000000005457,0.0300000000006548,-1,4214.716666666667,0.3384615384081759
2025-12-08 09:38:00+00:00,4214.52,4214.58,4212.11,4212.11,115,15,0,2.410000000000764,2.4700000000002547,0.0599999999994906,0.0,-1,4212.933333333333,0.9757085019849978
2025-12-08 09:39:00+00:00,4212.11,4213.14,4211.75,4212.11,142,20,0,0.0,1.3900000000003274,1.0300000000006548,0.3599999999996726,0,4212.333333333333,0.0
2025-12-08 09:40:00+00:00,4212.07,4212.14,4210.94,4212.03,155,20,0,0.0399999999999636,1.2000000000007276,0.0700000000006184,1.0900000000001455,-1,4211.703333333334,0.033333333330505
2025-12-08 09:41:00+00:00,4212.03,4213.06,4211.85,4212.78,151,20,0,0.75,1.2100000000000364,0.2800000000006548,0.1799999999993815,1,4212.563333333333,0.619834710692557
2025-12-08 09:42:00+00:00,4212.65,4212.65,4211.21,4211.84,92,19,0,0.8099999999994907,1.4399999999995998,0.0,0.6300000000001091,-1,4211.900000000001,0.5624999999607401
2025-12-08 09:43:00+00:00,4211.83,4211.87,4210.86,4211.1,118,20,0,0.7299999999995634,1.0100000000002185,0.0399999999999636,0.2400000000006912,-1,4211.276666666667,0.7227722771555727
2025-12-08 09:44:00+00:00,4211.1,4211.51,4210.01,4210.01,115,19,0,1.0900000000001455,1.5,0.4099999999998545,0.0,-1,4210.51,0.7266666666183192
2025-12-08 09:45:00+00:00,4210.01,4210.94,4209.78,4209.83,133,18,0,0.180000000000291,1.1599999999998545,0.9299999999993817,0.0500000000001819,-1,4210.183333333333,0.1551724137799968
2025-12-08 09:46:00+00:00,4209.82,4209.83,4208.03,4208.12,165,16,0,1.699999999999818,1.800000000000182,0.0100000000002182,0.0900000000001455,-1,4208.66,0.9444444443917788
2025-12-08 09:47:00+00:00,4207.99,4208.83,4207.38,4208.24,144,20,0,0.25,1.449999999999818,0.5900000000001455,0.6099999999996726,1,4208.15,0.1724137930915793
2025-12-08 09:48:00+00:00,4208.32,4208.97,4208.05,4208.84,118,18,0,0.5200000000004366,0.9200000000000728,0.1300000000001091,0.269999999999527,1,4208.62,0.5652173912433409
2025-12-08 09:49:00+00:00,4208.9,4209.26,4207.93,4208.71,124,18,0,0.1899999999995998,1.3299999999999272,0.3600000000005821,0.7799999999997453,-1,4208.633333333334,0.1428571428461086
2025-12-08 09:50:00+00:00,4208.71,4208.71,4207.1,4207.32,118,18,0,1.3900000000003274,1.6099999999996726,0.0,0.2199999999993451,-1,4207.71,0.8633540372138352
2025-12-08 09:51:00+00:00,4207.33,4207.52,4206.33,4207.02,119,18,0,0.3099999999994907,1.190000000000509,0.1900000000005093,0.6900000000005093,-1,4206.956666666667,0.2605042016582417
2025-12-08 09:52:00+00:00,4207.07,4207.73,4206.54,4207.55,124,17,0,0.4800000000004729,1.1899999999995998,0.1799999999993815,0.5299999999997453,1,4207.2733333333335,0.4033613445044522
2025-12-08 09:53:00+00:00,4207.55,4209.14,4207.48,4208.84,136,18,0,1.2899999999999636,1.660000000000764,0.3000000000001819,0.0700000000006184,1,4208.486666666667,0.7771084336877464
2025-12-08 09:54:00+00:00,4208.84,4209.37,4208.69,4208.9,111,15,0,0.0599999999994906,0.680000000000291,0.4700000000002546,0.1500000000005457,1,4208.986666666667,0.0882352941038845
2025-12-08 09:55:00+00:00,4208.87,4209.02,4207.7,4208.14,123,16,0,0.7299999999995634,1.3200000000006185,0.1500000000005457,0.4400000000005093,-1,4208.286666666667,0.553030302987817
2025-12-08 09:56:00+00:00,4208.12,4209.25,4207.97,4209.01,104,16,0,0.8900000000003274,1.2799999999997451,0.2399999999997817,0.1499999999996362,1,4208.743333333334,0.6953124999460728
2025-12-08 09:57:00+00:00,4208.97,4209.1,4207.63,4207.7,92,15,0,1.2700000000004366,1.4700000000002549,0.1300000000001091,0.0699999999997089,-1,4208.143333333333,0.863945578172668
2025-12-08 09:58:00+00:00,4207.69,4208.37,4206.55,4207.67,125,16,0,0.019999999999527,1.819999999999709,0.680000000000291,1.1199999999998909,-1,4207.53,0.0109890109881491
2025-12-08 09:59:00+00:00,4207.67,4207.77,4206.84,4206.89,111,17,0,0.7799999999997453,0.930000000000291,0.1000000000003638,0.0500000000001819,-1,4207.166666666667,0.8387096773286347
2025-12-08 10:00:00+00:00,4206.84,4207.57,4203.24,4203.24,177,17,0,3.600000000000364,4.329999999999927,0.7299999999995634,0.0,-1,4204.683333333333,0.8314087759624211
2025-12-08 10:01:00+00:00,4203.18,4205.32,4203.12,4205.32,186,20,0,2.139999999999418,2.199999999999818,0.0,0.0600000000004001,1,4204.586666666666,0.9727272726828736
2025-12-08 10:02:00+00:00,4205.32,4207.6,4205.29,4207.42,157,18,0,2.100000000000364,2.3100000000004,0.180000000000291,0.0299999999997453,1,4206.77,0.9090909090515544
2025-12-08 10:03:00+00:00,4207.43,4208.71,4207.3,4208.63,146,14,0,1.199999999999818,1.4099999999998545,0.0799999999999272,0.1300000000001091,1,4208.213333333333,0.8510638297268337
2025-12-08 10:04:00+00:00,4208.63,4210.45,4208.11,4210.38,141,14,0,1.75,2.340000000000145,0.0699999999997089,0.5200000000004366,1,4209.6466666666665,0.7478632478312414
2025-12-08 10:05:00+00:00,4210.49,4211.7,4209.81,4211.69,163,16,0,1.199999999999818,1.889999999999418,0.0100000000002182,0.6799999999993815,1,4211.066666666667,0.6349206348871406
2025-12-08 10:06:00+00:00,4211.61,4212.3,4210.6,4211.4,149,17,0,0.2100000000000363,1.699999999999818,0.6900000000005093,0.7999999999992724,-1,4211.433333333333,0.123529411757474
2025-12-08 10:07:00+00:00,4211.47,4211.48,4209.62,4210.4,168,20,0,1.0700000000006185,1.8599999999996728,0.0099999999993087,0.7799999999997453,-1,4210.499999999999,0.5752688171738064
2025-12-08 10:08:00+00:00,4210.4,4210.85,4210.18,4210.64,112,15,0,0.2400000000006912,0.6700000000000728,0.2100000000000363,0.2199999999993451,1,4210.556666666667,0.3582089551714093
2025-12-08 10:09:00+00:00,4210.93,4211.66,4210.8,4211.45,113,14,0,0.5199999999995271,0.8599999999996726,0.2100000000000363,0.1300000000001091,1,4211.303333333333,0.6046511627200697
2025-12-08 10:10:00+00:00,4211.45,4212.69,4211.09,4211.5,150,14,0,0.0500000000001819,1.5999999999994543,1.1899999999995998,0.3599999999996726,1,4211.759999999999,0.0312499999981712
2025-12-08 10:11:00+00:00,4211.45,4211.81,4210.68,4211.1,130,16,0,0.3499999999994543,1.1300000000001091,0.3600000000005821,0.4200000000000727,-1,4211.196666666668,0.3097345132464133
2025-12-08 10:12:00+00:00,4211.08,4212.14,4210.98,4211.97,147,17,0,0.8900000000003274,1.160000000000764,0.1700000000000727,0.1000000000003638,1,4211.696666666667,0.7672413792439803
2025-12-08 10:13:00+00:00,4211.97,4212.69,4211.94,4211.97,108,15,0,0.0,0.75,0.7199999999993452,0.0300000000006548,0,4212.2,0.0
2025-12-08 10:14:00+00:00,4211.97,4211.97,4210.17,4211.53,136,14,0,0.4400000000005093,1.800000000000182,0.0,1.3599999999996726,-1,4211.223333333332,0.2444444444311224
2025-12-08 10:15:00+00:00,4211.53,4211.77,4210.94,4211.38,101,15,0,0.1499999999996362,0.8300000000008367,0.2400000000006912,0.4400000000005093,-1,4211.363333333334,0.1807228915438707
2025-12-08 10:16:00+00:00,4211.38,4211.52,4210.76,4211.13,93,14,0,0.25,0.7600000000002183,0.1400000000003274,0.3699999999998908,-1,4211.136666666666,0.3289473683776756
2025-12-08 10:17:00+00:00,4211.13,4212.3,4211.13,4211.34,101,14,0,0.2100000000000363,1.1700000000000728,0.9600000000000364,0.0,1,4211.59,0.1794871794718586
2025-12-08 10:18:00+00:00,4211.34,4211.54,4210.96,4211.22,89,14,0,0.1199999999998908,0.5799999999999272,0.1999999999998181,0.2600000000002183,-1,4211.240000000001,0.2068965516883039
2025-12-08 10:19:00+00:00,4211.22,4212.23,4210.43,4211.98,112,14,0,0.7599999999993088,1.7999999999992724,0.25,0.7899999999999636,1,4211.546666666666,0.4222222221985521
2025-12-08 10:20:00+00:00,4212.02,4213.62,4211.99,4213.0,112,16,0,0.9799999999995634,1.6300000000001091,0.6199999999998909,0.0300000000006548,1,4212.87,0.6012269938278375
2025-12-08 10:21:00+00:00,4213.0,4214.26,4213.0,4214.0,97,16,0,1.0,1.2600000000002185,0.2600000000002183,0.0,1,4213.753333333333,0.793650793587668
2025-12-08 10:22:00+00:00,4214.05,4216.55,4214.04,4214.83,150,16,0,0.7799999999997453,2.5100000000002183,1.7200000000002549,0.0100000000002182,1,4215.14,0.3107569720990445
2025-12-08 10:23:00+00:00,4214.8,4214.95,4213.86,4214.55,132,19,0,0.25,1.0900000000001455,0.1499999999996362,0.6900000000005093,-1,4214.453333333334,0.2293577981440649
2025-12-08 10:24:00+00:00,4214.94,4215.07,4213.94,4213.95,102,17,0,0.9899999999997816,1.1300000000001091,0.1300000000001091,0.0100000000002182,-1,4214.32,0.8761061946124562
2025-12-08 10:25:00+00:00,4213.96,4214.02,4212.31,4212.96,135,16,0,1.0,1.7100000000000364,0.0600000000004001,0.6499999999996362,-1,4213.096666666667,0.5847953216032159
2025-12-08 10:26:00+00:00,4212.96,4212.98,4210.75,4210.85,120,15,0,2.1099999999996726,2.2299999999995634,0.019999999999527,0.1000000000003638,-1,4211.526666666667,0.9461883407647832
2025-12-08 10:27:00+00:00,4210.85,4211.75,4210.41,4211.73,117,14,0,0.8799999999991996,1.3400000000001455,0.0200000000004365,0.4400000000005093,1,4211.296666666666,0.6567164178607705
2025-12-08 10:28:00+00:00,4211.75,4211.75,4210.25,4210.97,119,14,0,0.7799999999997453,1.5,0.0,0.7200000000002547,-1,4210.990000000001,0.5199999999651636
2025-12-08 10:29:00+00:00,4210.97,4211.23,4209.18,4209.18,119,16,0,1.7899999999999636,2.0499999999992724,0.2599999999993088,0.0,-1,4209.863333333334,0.8731707316650156
2025-12-08 10:30:00+00:00,4209.09,4210.57,4208.6,4208.98,119,19,0,0.110000000000582,1.9699999999993447,1.4799999999995634,0.3799999999991996,-1,4209.383333333333,0.0558375634492562
2025-12-08 10:31:00+00:00,4208.92,4208.92,4205.95,4207.0,191,19,0,1.9200000000000728,2.9700000000002547,0.0,1.050000000000182,-1,4207.29,0.6464646464428491
2025-12-08 10:32:00+00:00,4207.0,4208.09,4206.68,4207.64,112,20,0,0.6400000000003274,1.4099999999998545,0.4499999999998181,0.3199999999997089,1,4207.47,0.4539007091879457
2025-12-08 10:33:00+00:00,4207.65,4208.49,4206.97,4208.06,135,14,0,0.410000000000764,1.519999999999527,0.4299999999993815,0.6799999999993815,1,4207.84,0.2697368420881038
2025-12-08 10:34:00+00:00,4208.06,4208.17,4206.31,4206.54,103,14,0,1.5200000000004366,1.8599999999996728,0.1099999999996725,0.2299999999995634,-1,4207.006666666667,0.8172043010317117
2025-12-08 10:35:00+00:00,4206.49,4206.77,4205.46,4206.07,126,14,0,0.4200000000000727,1.3100000000004002,0.2800000000006548,0.6099999999996726,-1,4206.099999999999,0.3206106869983842
2025-12-08 10:36:00+00:00,4206.04,4206.47,4205.09,4205.48,122,14,0,0.5600000000004002,1.3800000000001091,0.430000000000291,0.3899999999994179,-1,4205.68,0.4057971014201276
2025-12-08 10:37:00+00:00,4205.47,4207.52,4205.42,4207.52,141,14,0,2.050000000000182,2.100000000000364,0.0,0.0500000000001819,1,4206.820000000001,0.9761904761439084
2025-12-08 10:38:00+00:00,4207.52,4208.44,4207.16,4208.38,138,14,0,0.8599999999996726,1.2799999999997451,0.0599999999994906,0.3600000000005821,1,4207.993333333333,0.6718749999473876
2025-12-08 10:39:00+00:00,4208.38,4208.98,4208.24,4208.31,127,14,0,0.0699999999997089,0.7399999999997817,0.5999999999994543,0.0700000000006184,-1,4208.509999999999,0.0945945945814461
2025-12-08 10:40:00+00:00,4208.3,4209.28,4208.25,4208.72,99,14,0,0.4200000000000727,1.0299999999997451,0.5599999999994907,0.0500000000001819,1,4208.75,0.4077669902518445
2025-12-08 10:41:00+00:00,4208.79,4209.07,4207.83,4208.86,113,14,0,0.0699999999997089,1.2399999999997815,0.2100000000000363,0.9600000000000364,1,4208.586666666666,0.0564516128984484
2025-12-08 10:42:00+00:00,4208.86,4209.35,4208.37,4209.27,97,14,0,0.410000000000764,0.9800000000004728,0.0799999999999272,0.4899999999997817,1,4208.996666666667,0.4183673468966626
2025-12-08 10:43:00+00:00,4209.31,4209.31,4208.08,4208.94,111,14,0,0.3700000000008003,1.230000000000473,0.0,0.8599999999996726,-1,4208.776666666666,0.3008130081061599
2025-12-08 10:44:00+00:00,4208.99,4209.86,4208.33,4208.92,109,14,0,0.0699999999997089,1.5299999999997451,0.8699999999998909,0.5900000000001455,-1,4209.036666666666,0.0457516339837551
2025-12-08 10:45:00+00:00,4208.92,4209.92,4208.79,4209.86,81,15,0,0.9399999999995998,1.1300000000001091,0.0600000000004001,0.1300000000001091,1,4209.5233333333335,0.8318584070055958
2025-12-08 10:46:00+00:00,4209.86,4211.09,4209.86,4210.75,128,14,0,0.8900000000003274,1.230000000000473,0.3400000000001455,0.0,1,4210.566666666667,0.7235772357135183
2025-12-08 10:47:00+00:00,4210.74,4211.53,4210.69,4211.49,93,14,0,0.75,0.8400000000001455,0.0399999999999636,0.0500000000001819,1,4211.236666666667,0.8928571427506956
2025-12-08 10:48:00+00:00,4211.49,4211.97,4209.7,4209.7,96,14,0,1.7899999999999636,2.270000000000437,0.4800000000004729,0.0,-1,4210.456666666666,0.7885462554717025
2025-12-08 10:49:00+00:00,4209.7,4210.59,4209.69,4210.32,113,15,0,0.6199999999998909,0.9000000000005457,0.2700000000004365,0.0100000000002182,1,4210.2,0.6888888888118068
2025-12-08 10:50:00+00:00,4210.32,4210.32,4209.57,4209.86,81,14,0,0.4600000000000364,0.75,0.0,0.2899999999999636,-1,4209.916666666667,0.6133333332516041
2025-12-08 10:51:00+00:00,4209.86,4210.45,4209.74,4210.45,105,14,0,0.5900000000001455,0.7100000000000364,0.0,0.1199999999998908,1,4210.213333333333,0.8309859153760798
2025-12-08 10:52:00+00:00,4210.45,4210.88,4210.29,4210.86,83,15,0,0.4099999999998545,0.5900000000001455,0.0200000000004365,0.1599999999998544,1,4210.676666666666,0.6949152541190878
2025-12-08 10:53:00+00:00,4210.86,4211.85,4210.86,4211.09,118,15,0,0.2300000000004729,0.9900000000006912,0.7600000000002183,0.0,1,4211.266666666666,0.2323232323000808
2025-12-08 10:54:00+00:00,4211.09,4212.03,4210.19,4210.19,96,15,0,0.9000000000005457,1.8400000000001453,0.9399999999995998,0.0,-1,4210.803333333333,0.4891304347562834
2025-12-08 10:55:00+00:00,4210.19,4210.19,4209.46,4209.9,92,18,0,0.2899999999999636,0.7299999999995634,0.0,0.4399999999995998,-1,4209.849999999999,0.3972602739183712
2025-12-08 10:56:00+00:00,4209.9,4209.97,4208.12,4208.2,105,16,0,1.699999999999818,1.850000000000364,0.0700000000006184,0.0799999999999272,-1,4208.763333333333,0.9189189188689686
2025-12-08 10:57:00+00:00,4208.2,4208.75,4207.13,4207.5,131,18,0,0.6999999999998181,1.6199999999998909,0.5500000000001819,0.3699999999998908,-1,4207.793333333334,0.4320987654053428
2025-12-08 10:58:00+00:00,4207.74,4208.85,4207.43,4208.78,127,20,0,1.0399999999999636,1.4200000000000728,0.0700000000006184,0.3099999999994907,1,4208.3533333333335,0.7323943661455429
2025-12-08 10:59:00+00:00,4208.91,4209.71,4208.88,4209.7,88,15,0,0.7899999999999636,0.8299999999999272,0.0100000000002182,0.0299999999997453,1,4209.43,0.9518072288010266
2025-12-08 11:00:00+00:00,4209.24,4209.69,4208.79,4209.4,125,16,0,0.1599999999998544,0.8999999999996362,0.2899999999999636,0.4499999999998181,1,4209.293333333333,0.1777777777579348
2025-12-08 11:01:00+00:00,4209.4,4210.52,4208.24,4208.28,161,20,0,1.1199999999998909,2.280000000000655,1.1200000000008004,0.0399999999999636,-1,4209.013333333333,0.4912280701537045
2025-12-08 11:02:00+00:00,4208.27,4209.78,4208.08,4208.5,145,20,0,0.2299999999995634,1.699999999999818,1.2799999999997451,0.1900000000005093,1,4208.786666666667,0.135294117638858
2025-12-08 11:03:00+00:00,4208.45,4208.94,4208.1,4208.61,120,20,0,0.1599999999998544,0.839999999999236,0.3299999999999272,0.3499999999994543,1,4208.55,0.1904761904535147
2025-12-08 11:04:00+00:00,4208.62,4209.22,4208.22,4208.25,127,15,0,0.3699999999998908,1.0,0.6000000000003638,0.0299999999997453,-1,4208.5633333333335,0.3699999999628908
2025-12-08 11:05:00+00:00,4208.25,4208.67,4207.05,4208.1,148,15,0,0.1499999999996362,1.6199999999998909,0.4200000000000727,1.050000000000182,-1,4207.9400000000005,0.0925925925866586
2025-12-08 11:06:00+00:00,4208.12,4209.04,4208.05,4208.91,125,17,0,0.7899999999999636,0.9899999999997816,0.1300000000001091,0.0699999999997089,1,4208.666666666667,0.7979797978993332
2025-12-08 11:07:00+00:00,4208.91,4209.07,4207.09,4207.09,133,16,0,1.819999999999709,1.9799999999995637,0.1599999999998544,0.0,-1,4207.75,0.919191919145551
2025-12-08 11:08:00+00:00,4207.08,4207.14,4204.27,4205.13,176,15,0,1.949999999999818,2.869999999999891,0.0600000000004001,0.8599999999996726,-1,4205.513333333333,0.6794425086870899
2025-12-08 11:09:00+00:00,4205.07,4207.5,4205.07,4207.38,157,20,0,2.3100000000004,2.430000000000291,0.1199999999998908,0.0,1,4206.650000000001,0.950617283911548
2025-12-08 11:10:00+00:00,4207.33,4207.63,4206.44,4206.61,136,17,0,0.7200000000002547,1.190000000000509,0.3000000000001819,0.1700000000000727,-1,4206.893333333333,0.6050420167558339
2025-12-08 11:11:00+00:00,4206.54,4208.13,4206.54,4207.26,111,20,0,0.7200000000002547,1.5900000000001455,0.8699999999998909,0.0,1,4207.31,0.4528301886508841
2025-12-08 11:12:00+00:00,4207.21,4210.28,4207.2,4210.21,122,20,0,3.0,3.0799999999999272,0.0699999999997089,0.0100000000002182,1,4209.23,0.9740259739943729
2025-12-08 11:13:00+00:00,4210.21,4210.55,4209.82,4209.95,115,16,0,0.2600000000002183,0.7300000000004729,0.3400000000001455,0.1300000000001091,-1,4210.106666666667,0.3561643835129224
2025-12-08 11:14:00+00:00,4209.95,4210.37,4209.04,4209.04,124,14,0,0.9099999999998544,1.3299999999999272,0.4200000000000727,0.0,-1,4209.483333333334,0.684210526264273
2025-12-08 11:15:00+00:00,4209.01,4209.24,4208.61,4209.23,107,15,0,0.2199999999993451,0.6300000000001091,0.0100000000002182,0.4000000000005457,1,4209.026666666666,0.3492063491498197
2025-12-08 11:16:00+00:00,4209.23,4209.23,4208.58,4209.02,113,14,0,0.2099999999991268,0.6499999999996362,0.0,0.4400000000005093,-1,4208.943333333334,0.3230769230260565
2025-12-08 11:17:00+00:00,4209.02,4209.47,4208.71,4209.47,59,14,0,0.4499999999998181,0.7600000000002183,0.0,0.3100000000004002,1,4209.216666666667,0.5921052630795768
2025-12-08 11:18:00+00:00,4209.47,4210.52,4209.22,4210.24,70,14,0,0.7699999999995271,1.300000000000182,0.2800000000006548,0.25,1,4209.993333333334,0.5923076922616834
2025-12-08 11:19:00+00:00,4210.29,4210.29,4209.57,4210.07,82,14,0,0.2200000000002546,0.7200000000002547,0.0,0.5,-1,4209.9766666666665,0.3055555555133629
2025-12-08 11:20:00+00:00,4210.07,4210.16,4209.43,4209.97,74,14,0,0.0999999999994543,0.7299999999995634,0.0900000000001455,0.5399999999999636,-1,4209.8533333333335,0.1369863013504321
2025-12-08 11:21:00+00:00,4209.98,4209.99,4208.26,4208.45,128,14,0,1.5299999999997451,1.7299999999995634,0.0100000000002182,0.1899999999995998,-1,4208.900000000001,0.88439306353277
2025-12-08 11:22:00+00:00,4208.45,4208.45,4206.23,4207.09,96,15,0,1.3599999999996726,2.2200000000002547,0.0,0.8600000000005821,-1,4207.256666666667,0.6126126125847997
2025-12-08 11:23:00+00:00,4206.99,4207.91,4206.39,4207.91,92,17,0,0.9200000000000728,1.519999999999527,0.0,0.5999999999994543,1,4207.403333333333,0.6052631578551531
2025-12-08 11:24:00+00:00,4207.91,4209.5,4206.99,4209.5,91,19,0,1.5900000000001455,2.5100000000002183,0.0,0.9200000000000728,1,4208.663333333333,0.6334661354329325
2025-12-08 11:25:00+00:00,4209.46,4209.94,4209.26,4209.94,81,18,0,0.4799999999995634,0.6799999999993815,0.0,0.1999999999998181,1,4209.713333333333,0.7058823528373702
2025-12-08 11:26:00+00:00,4209.94,4209.94,4209.17,4209.34,102,15,0,0.5999999999994543,0.7699999999995271,0.0,0.1700000000000727,-1,4209.483333333334,0.7792207791193516
2025-12-08 11:27:00+00:00,4209.34,4209.93,4209.27,4209.42,86,14,0,0.0799999999999272,0.6599999999998545,0.5100000000002183,0.0699999999997089,1,4209.54,0.1212121211936722
2025-12-08 11:28:00+00:00,4209.42,4210.6,4209.42,4209.5,121,14,0,0.0799999999999272,1.180000000000291,1.1000000000003638,0.0,1,4209.84,0.0677966101636676
2025-12-08 11:29:00+00:00,4209.56,4210.73,4209.56,4210.51,113,14,0,0.949999999999818,1.1699999999991633,0.2199999999993451,0.0,1,4210.266666666667,0.8119658118968384
2025-12-08 11:30:00+00:00,4210.59,4211.19,4209.99,4211.19,87,14,0,0.5999999999994543,1.199999999999818,0.0,0.6000000000003638,1,4210.79,0.4999999999579543
2025-12-08 11:31:00+00:00,4211.19,4211.55,4210.3,4210.34,106,14,0,0.8499999999994543,1.25,0.3600000000005821,0.0399999999999636,-1,4210.7300000000005,0.6799999999451635
2025-12-08 11:32:00+00:00,4210.34,4210.58,4209.67,4209.67,128,14,0,0.6700000000000728,0.9099999999998544,0.2399999999997817,0.0,-1,4209.973333333333,0.7362637361830259
2025-12-08 11:33:00+00:00,4209.67,4210.07,4209.4,4209.4,92,15,0,0.2700000000004365,0.6700000000000728,0.3999999999996362,0.0,-1,4209.623333333333,0.4029850745673264
2025-12-08 11:34:00+00:00,4209.4,4209.5,4209.01,4209.31,99,14,0,0.089999999999236,0.4899999999997817,0.1000000000003638,0.3000000000001819,-1,4209.2733333333335,0.1836734693487934
2025-12-08 11:35:00+00:00,4209.31,4210.08,4209.29,4209.9,112,16,0,0.589999999999236,0.7899999999999636,0.180000000000291,0.0200000000004365,1,4209.756666666666,0.7468354429425059
2025-12-08 11:36:00+00:00,4209.9,4210.19,4207.49,4207.76,104,16,0,2.139999999999418,2.699999999999818,0.2899999999999636,0.2700000000004365,-1,4208.4800000000005,0.7925925925630751
2025-12-08 11:37:00+00:00,4207.76,4208.57,4207.36,4208.32,124,20,0,0.5599999999994907,1.2100000000000364,0.25,0.4000000000005457,1,4208.083333333333,0.4628099173166883
2025-12-08 11:38:00+00:00,4208.35,4209.15,4207.81,4208.56,102,18,0,0.2100000000000363,1.339999999999236,0.589999999999236,0.5399999999999636,1,4208.506666666667,0.156716417898869
2025-12-08 11:39:00+00:00,4208.57,4208.58,4207.3,4207.98,97,16,0,0.5900000000001455,1.2799999999997451,0.0100000000002182,0.6799999999993815,-1,4207.953333333334,0.4609374999641946
2025-12-08 11:40:00+00:00,4207.9,4208.19,4205.91,4206.72,182,18,0,1.1799999999993815,2.2799999999997453,0.2899999999999636,0.8100000000004002,-1,4206.94,0.5175438596262101
2025-12-08 11:41:00+00:00,4206.76,4209.02,4206.71,4208.36,138,20,0,1.5999999999994543,2.3100000000004,0.660000000000764,0.0500000000001819,1,4208.03,0.692640692610352
